searchedName,usageKey,canonicalName,formattedName,rank,family,family_key,genus,genus_key,species,species_key,confidence,matchType
Cirsium flodmanii,3113498,Cirsium flodmanii,<i>Cirsium</i> <i>flodmanii</i> (Rydb.) Arthur,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium flodmanii,3113498,100,EXACT
Quercus graciliformis,2878143,Quercus graciliformis,<i>Quercus</i> <i>graciliformis</i> C.H.Mull.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus canbyi,2878132,100,EXACT
Stellaria humifusa,5384598,Stellaria humifusa,<i>Stellaria</i> <i>humifusa</i> Rottb.,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria humifusa,5384598,99,EXACT
Quercus cedrosensis,2880835,Quercus cedrosensis,<i>Quercus</i> <i>cedrosensis</i> C.H.Mull.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus cedrosensis,2880835,100,EXACT
Fallopia dumetorum,6391446,Fallopia dumetorum,<i>Fallopia</i> <i>dumetorum</i> (L.) Holub,SPECIES,Polygonaceae,2416,Fallopia,2889418,Fallopia dumetorum,6391446,100,EXACT
Quercus × columnaris,2881571,Quercus columnaris,<i>Quercus</i> × <i>columnaris</i> Laughlin,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus columnaris,2881571,100,EXACT
Rumex acetosella angiocarpus,9630289,Rumex acetosella angiocarpus,<i>Rumex</i> <i>acetosella</i> subsp. <i>angiocarpus</i> (Murb.) Murb.,SUBSPECIES,Polygonaceae,2416,Rumex,2888942,Rumex acetosella,2888995,85,EXACT
Crataegus douglasii,3013580,Crataegus douglasii,<i>Crataegus</i> <i>douglasii</i> Lindl.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus douglasii,3013580,99,EXACT
Rumex stenophyllus,2889023,Rumex stenophyllus,<i>Rumex</i> <i>stenophyllus</i> Ledeb.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex stenophyllus,2889023,99,EXACT
Ceanothus cyaneus,3039381,Ceanothus cyaneus,<i>Ceanothus</i> <i>cyaneus</i> Eastw.,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus cyaneus,3039381,99,EXACT
Rhus trilobata pilosissima,3659701,Rhus trilobata pilosissima,<i>Rhus</i> <i>trilobata</i> var. <i>pilosissima</i> Engl.,VARIETY,Anacardiaceae,2398,Rhus,3190534,Rhus trilobata,3190562,88,EXACT
Pinus pinaster,5285565,Pinus pinaster,<i>Pinus</i> <i>pinaster</i> Aiton,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus pinaster,5285565,99,EXACT
Allium schoenoprasum schoenoprasum,6448925,Allium schoenoprasum schoenoprasum,<i>Allium</i> <i>schoenoprasum</i> var. <i>schoenoprasum</i>,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium schoenoprasum,2855860,84,EXACT
Ribes cereum colubrinum,4194520,Ribes cereum colubrinum,<i>Ribes</i> <i>cereum</i> var. <i>colubrinum</i> C.L.Hitchc.,VARIETY,Grossulariaceae,2403,Ribes,2986095,Ribes cereum,2986127,88,EXACT
Acer negundo texanum,3768436,Acer negundo texanum,<i>Acer</i> <i>negundo</i> var. <i>texanum</i> Pax,VARIETY,Sapindaceae,6657,Acer,3189834,Acer negundo,3189866,88,EXACT
Crataegus texana,3014602,Crataegus texana,<i>Crataegus</i> <i>texana</i> Buckley,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus texana,3014602,100,EXACT
Rubus odoratus odoratus,7220171,Rubus odoratus odoratus,<i>Rubus</i> <i>odoratus</i> f. <i>odoratus</i>,FORM,Rosaceae,5015,Rubus,2988638,Rubus odoratus,2994912,85,EXACT
Viola inconspicua,7296357,Viola inconspicua,<i>Viola</i> <i>inconspicua</i> Blume,SPECIES,Violaceae,6631,Viola,2874237,Viola inconspicua,7296357,100,EXACT
Nuphar lutea,7551339,Nuphar lutea,<i>Nuphar</i> <i>lutea</i> (L.) Sibth. & Sm.,SPECIES,Nymphaeaceae,2423,Nuphar,2882408,Nuphar lutea,7551339,100,EXACT
Cirsium texanum,3113276,Cirsium texanum,<i>Cirsium</i> <i>texanum</i> Buckley,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium texanum,3113276,100,EXACT
Galinsoga quadriradiata,8298495,Galinsoga quadriradiata,<i>Galinsoga</i> <i>quadriradiata</i> Ruiz & Pav.,SPECIES,Asteraceae,3065,Galinsoga,3132547,Galinsoga quadriradiata,8298495,99,EXACT
Trillium ovatum,2742413,Trillium ovatum,<i>Trillium</i> <i>ovatum</i> Pursh,SPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium ovatum,2742413,100,EXACT
Prunella vulgaris lanceolata,8071829,Prunella vulgaris lanceolata,<i>Prunella</i> <i>vulgaris</i> subsp. <i>lanceolata</i> (W.P.C.Barton) Piper & Beattie,SUBSPECIES,Lamiaceae,2497,Prunella,2926553,Prunella vulgaris,5341297,85,EXACT
Ribes wolfii,2986125,Ribes wolfii,<i>Ribes</i> <i>wolfii</i> Rothr.,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes wolfii,2986125,100,EXACT
Salicornia maritima,5383953,Salicornia maritima,<i>Salicornia</i> <i>maritima</i> S.L.Wolff & Jefferies,SPECIES,Amaranthaceae,3064,Salicornia,3083796,Salicornia maritima,5383953,100,EXACT
Oxalis illinoensis,2891658,Oxalis illinoensis,<i>Oxalis</i> <i>illinoensis</i> Schwegman,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis illinoensis,2891658,100,EXACT
Rubus vermontanus,2989749,Rubus vermontanus,<i>Rubus</i> <i>vermontanus</i> Blanch.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus vermontanus,2989749,100,EXACT
Nuphar ulvacea,3697657,Nuphar ulvacea,<i>Nuphar</i> <i>ulvacea</i> (G.S.Mill. & Standl.) Standl.,SPECIES,Nymphaeaceae,2423,Nuphar,2882408,Nuphar advena,6434985,100,EXACT
Pinus resinosa,5285067,Pinus resinosa,<i>Pinus</i> <i>resinosa</i> Aiton,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus resinosa,5285067,99,EXACT
Erythronium americanum harperi,2752816,Erythronium americanum harperi,<i>Erythronium</i> <i>americanum</i> subsp. <i>harperi</i> (W.Wolf) C.R.Parks & Hardin,SUBSPECIES,Liliaceae,7699,Erythronium,2740136,Erythronium americanum,2752815,88,EXACT
Cirsium vinaceum,3113117,Cirsium vinaceum,<i>Cirsium</i> <i>vinaceum</i> (Wooton & Standl.) Wooton & Standl.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium vinaceum,3113117,99,EXACT
Allium ampeloprasum ampeloprasum,4270245,Allium ampeloprasum ampeloprasum,<i>Allium</i> <i>ampeloprasum</i> var. <i>ampeloprasum</i>,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium ampeloprasum,2856037,85,EXACT
Plantago maritima maritima,7303135,Plantago maritima maritima,<i>Plantago</i> <i>maritima</i> subsp. <i>maritima</i>,SUBSPECIES,Plantaginaceae,2420,Plantago,3189695,Plantago maritima,3189755,85,EXACT
Lathyrus palustris pilosus,5356413,Lathyrus palustris pilosus,<i>Lathyrus</i> <i>palustris</i> subsp. <i>pilosus</i> (Cham.) Hultén,SUBSPECIES,Fabaceae,5386,Lathyrus,10356062,Lathyrus palustris,5356412,84,EXACT
Rubus revealii,11161997,Rubus revealii,<i>Rubus</i> <i>revealii</i> A.Beek & Widrl.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus revealii,11161997,100,EXACT
Ribes menziesii ixoderme,4194454,Ribes menziesii ixoderme,<i>Ribes</i> <i>menziesii</i> var. <i>ixoderme</i> Quick,VARIETY,Grossulariaceae,2403,Ribes,2986095,Ribes menziesii,2986187,88,EXACT
Rhus trilobata,3190562,Rhus trilobata,<i>Rhus</i> <i>trilobata</i> Nutt.,SPECIES,Anacardiaceae,2398,Rhus,3190534,Rhus trilobata,3190562,100,EXACT
Allium haematochiton,2857741,Allium haematochiton,<i>Allium</i> <i>haematochiton</i> S.Watson,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium haematochiton,2857741,100,EXACT
Vitis rupestris,5372398,Vitis rupestris,<i>Vitis</i> <i>rupestris</i> Scheele,SPECIES,Vitaceae,6672,Vitis,7467468,Vitis rupestris,5372398,100,EXACT
Astragalus crassicarpus crassicarpus,5343645,Astragalus crassicarpus crassicarpus,<i>Astragalus</i> <i>crassicarpus</i> var. <i>crassicarpus</i>,VARIETY,Fabaceae,5386,Astragalus,2933951,Astragalus crassicarpus,5343637,88,EXACT
Rumex crassus,4271172,Rumex crassus,<i>Rumex</i> <i>crassus</i> Rech.fil.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex crassus,4271172,100,EXACT
Erythronium taylorii,2752848,Erythronium taylorii,<i>Erythronium</i> <i>taylorii</i> Shevock & G.A.Allen,SPECIES,Liliaceae,7699,Erythronium,2740136,Erythronium taylorii,2752848,100,EXACT
Pinus canariensis,5285243,Pinus canariensis,<i>Pinus</i> <i>canariensis</i> C.Sm.,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus canariensis,5285243,99,EXACT
Ribes aureum villosum,4194303,Ribes aureum villosum,<i>Ribes</i> <i>aureum</i> var. <i>villosum</i> DC.,VARIETY,Grossulariaceae,2403,Ribes,2986095,Ribes aureum,2986111,85,EXACT
Crataegus margaretta,9029215,Crataegus margaretta,<i>Crataegus</i> <i>margaretta</i> Ashe,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus margaretta,9029215,100,EXACT
Ceanothus pendletonensis,9682509,Ceanothus pendletonensis,"<i>Ceanothus</i> <i>pendletonensis</i> D.O.Burge, Rebman & M.R.Mulligan",SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus pendletonensis,9682509,100,EXACT
Allium dichlamydeum,2857412,Allium dichlamydeum,<i>Allium</i> <i>dichlamydeum</i> Greene,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium dichlamydeum,2857412,100,EXACT
Viola hirsutula,5331320,Viola hirsutula,<i>Viola</i> <i>hirsutula</i> Brainerd,SPECIES,Violaceae,6631,Viola,2874237,Viola hirsutula,5331320,100,EXACT
Claytonia cordifolia,3084737,Claytonia cordifolia,<i>Claytonia</i> <i>cordifolia</i> S.Watson,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia cordifolia,3084737,100,EXACT
Oxalis colorea,3628358,Oxalis colorea,<i>Oxalis</i> <i>colorea</i> (Small) Fedde,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis colorea,3628358,99,EXACT
Quercus acerifolia,10998168,Quercus acerifolia,<i>Quercus</i> <i>acerifolia</i> (E.J.Palmer) Stoynoff & W.J.Hess ex R.J.Jensen,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus acerifolia,10998168,99,EXACT
Monarda clinopodioides,5341415,Monarda clinopodioides,<i>Monarda</i> <i>clinopodioides</i> A.Gray,SPECIES,Lamiaceae,2497,Monarda,2926838,Monarda clinopodioides,5341415,100,EXACT
Persicaria chinensis,4036385,Persicaria chinensis,<i>Persicaria</i> <i>chinensis</i> (L.) H.Gross,SPECIES,Polygonaceae,2416,Persicaria,6390748,Persicaria chinensis,4036385,99,EXACT
Pycnanthemum pycnanthemoides,2927362,Pycnanthemum pycnanthemoides,<i>Pycnanthemum</i> <i>pycnanthemoides</i> (Leavenw.) Fernald,SPECIES,Lamiaceae,2497,Pycnanthemum,2927338,Pycnanthemum pycnanthemoides,2927362,100,EXACT
Claytonia serpenticola,9358736,Claytonia serpenticola,<i>Claytonia</i> <i>serpenticola</i> Stoughton,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia serpenticola,9358736,100,EXACT
Clinopodium menthifolium ascendens,3886463,Clinopodium menthifolium ascendens,<i>Clinopodium</i> <i>menthifolium</i> subsp. <i>ascendens</i> (Jord.) Govaerts,SUBSPECIES,Lamiaceae,2497,Clinopodium,2926907,Clinopodium menthifolium,11007246,88,EXACT
Viola philippica,7296732,Viola philippica,<i>Viola</i> <i>philippica</i> Cav.,SPECIES,Violaceae,6631,Viola,2874237,Viola philippica,7296732,99,EXACT
Viola pinetorum grisea,5665476,Viola pinetorum grisea,<i>Viola</i> <i>pinetorum</i> var. <i>grisea</i> Jeps.,VARIETY,Violaceae,6631,Viola,2874237,Viola pinetorum,5331223,85,EXACT
Primula pauciflora macrocarpa,5641494,Primula pauciflora macrocarpa,<i>Primula</i> <i>pauciflora</i> var. <i>macrocarpa</i> (A.Gray) A.R.Mast & Reveal,VARIETY,Primulaceae,6674,Dodecatheon,7597718,Dodecatheon pulchellum,3169253,88,EXACT
Claytonia rubra rubra,7219457,Claytonia rubra rubra,<i>Claytonia</i> <i>rubra</i> subsp. <i>rubra</i>,SUBSPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia rubra,3084740,88,EXACT
Pedicularis canadensis fluviatilis,3725709,Pedicularis canadensis fluviatilis,<i>Pedicularis</i> <i>canadensis</i> subsp. <i>fluviatilis</i> (A.Heller) W.A.Weber,SUBSPECIES,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis canadensis,3171674,84,EXACT
Eryngium yuccifolium yuccifolium,7258873,Eryngium yuccifolium yuccifolium,<i>Eryngium</i> <i>yuccifolium</i> var. <i>yuccifolium</i>,VARIETY,Apiaceae,6720,Eryngium,3034387,Eryngium yuccifolium,3034408,88,EXACT
Lilium pardalinum pitkinense,2753209,Lilium pardalinum pitkinense,<i>Lilium</i> <i>pardalinum</i> subsp. <i>pitkinense</i> (Beane & Vollmer) M.W.Skinner,SUBSPECIES,Liliaceae,7699,Lilium,2752977,Lilium pardalinum,2753192,88,EXACT
Chaerophyllum tainturieri dasycarpum,8689166,Chaerophyllum tainturieri dasycarpum,"<i>Chaerophyllum</i> <i>tainturieri</i> var. <i>dasycarpum</i> (J.M.Coult. & Rose) J.M.Coult. & Rose, 1900",VARIETY,Apiaceae,6720,Chaerophyllum,3034649,Chaerophyllum tainturieri,3034651,85,EXACT
Viola arvensis arvensis,7296251,Viola arvensis arvensis,<i>Viola</i> <i>arvensis</i> subsp. <i>arvensis</i>,SUBSPECIES,Violaceae,6631,Viola,2874237,Viola arvensis,5331235,85,EXACT
Ribes mescalerium,2986158,Ribes mescalerium,<i>Ribes</i> <i>mescalerium</i> Coville,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes mescalerium,2986158,100,EXACT
Quercus × filialis,2878410,Quercus filialis,<i>Quercus</i> × <i>filialis</i> Little,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus filialis,2878410,100,EXACT
Erythronium umbilicatum,2752903,Erythronium umbilicatum,<i>Erythronium</i> <i>umbilicatum</i> C.R.Parks & Hardin,SPECIES,Liliaceae,7699,Erythronium,2740136,Erythronium umbilicatum,2752903,100,EXACT
Ribes laxiflorum,2986150,Ribes laxiflorum,<i>Ribes</i> <i>laxiflorum</i> Pursh,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes laxiflorum,2986150,99,EXACT
Quercus falcata,2880967,Quercus falcata,<i>Quercus</i> <i>falcata</i> Michx.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus falcata,2880967,100,EXACT
Rumex dentatus,2889038,Rumex dentatus,<i>Rumex</i> <i>dentatus</i> L.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex dentatus,2889038,99,EXACT
Cirsium clokeyi,3113220,Cirsium clokeyi,<i>Cirsium</i> <i>clokeyi</i> S.F.Blake,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium eatonii,3113381,100,EXACT
Pedicularis canadensis canadensis,3171675,Pedicularis canadensis canadensis,<i>Pedicularis</i> <i>canadensis</i> var. <i>canadensis</i>,VARIETY,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis canadensis,3171674,84,EXACT
Pinus contorta latifolia,5285756,Pinus contorta latifolia,<i>Pinus</i> <i>contorta</i> var. <i>latifolia</i> Engelm.,VARIETY,Pinaceae,3925,Pinus,2684241,Pinus contorta,5285750,85,EXACT
Viola vallicola,5331175,Viola vallicola,<i>Viola</i> <i>vallicola</i> A.Nelson,SPECIES,Violaceae,6631,Viola,2874237,Viola vallicola,5331175,100,EXACT
Fragaria virginiana platypetala,8133484,Fragaria virginiana platypetala,<i>Fragaria</i> <i>virginiana</i> subsp. <i>platypetala</i> (Rydb.) A.E.Murray,SUBSPECIES,Rosaceae,5015,Fragaria,3029779,Fragaria virginiana,7950792,85,EXACT
Allium peninsulare peninsulare,7227637,Allium peninsulare peninsulare,<i>Allium</i> <i>peninsulare</i> var. <i>peninsulare</i>,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium peninsulare,2856390,88,EXACT
Cirsium remotifolium odontolepis,4219572,Cirsium remotifolium odontolepis,<i>Cirsium</i> <i>remotifolium</i> var. <i>odontolepis</i> Petr.,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium remotifolium,3113736,88,EXACT
Osmorhiza longistylis villicaulis,3034158,Osmorhiza longistylis villicaulis,<i>Osmorhiza</i> <i>longistylis</i> var. <i>villicaulis</i> Fernald,VARIETY,Apiaceae,6720,Osmorhiza,3034140,Osmorhiza longistylis,3034155,88,EXACT
Quercus × harbisonii,2880538,Quercus harbisonii,<i>Quercus</i> × <i>harbisonii</i> Sarg.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus harbisonii,2880538,100,EXACT
Betula uber,5669409,Betula uber,<i>Betula</i> <i>uber</i> (Ashe) Fernald,SPECIES,Betulaceae,4688,Betula,2875008,Betula lenta,5331709,100,EXACT
Monarda fistulosa rubra,5605417,Monarda fistulosa rubra,<i>Monarda</i> <i>fistulosa</i> var. <i>rubra</i> A.Gray,VARIETY,Lamiaceae,2497,Monarda,2926838,Monarda fistulosa,5341411,88,EXACT
Rumex × confusus,2889024,Rumex confusus,<i>Rumex</i> × <i>confusus</i> Simonk.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex confusus,2889024,100,EXACT
Viburnum setigerum,2888604,Viburnum setigerum,<i>Viburnum</i> <i>setigerum</i> Hance,SPECIES,Viburnaceae,4924416,Viburnum,2888580,Viburnum setigerum,2888604,100,EXACT
Tragopogon eriospermus,5693308,Tragopogon eriospermus,<i>Tragopogon</i> <i>eriospermus</i> Ten.,SPECIES,Asteraceae,3065,Tragopogon,3092408,Tragopogon porrifolius,5386938,100,EXACT
Claytonia parviflora viridis,4022997,Claytonia parviflora viridis,<i>Claytonia</i> <i>parviflora</i> subsp. <i>viridis</i> (Davidson) J.M.Mill. & K.L.Chambers,SUBSPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia parviflora,3084736,88,EXACT
Quercus inopina,2880834,Quercus inopina,<i>Quercus</i> <i>inopina</i> Ashe,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus inopina,2880834,100,EXACT
Sparganium eurycarpum eurycarpum,7227192,Sparganium eurycarpum eurycarpum,<i>Sparganium</i> <i>eurycarpum</i> subsp. <i>eurycarpum</i>,SUBSPECIES,Typhaceae,4246,Sparganium,2702260,Sparganium eurycarpum,2702394,88,EXACT
Passiflora incarnata alba,3587408,Passiflora incarnata alba,<i>Passiflora</i> <i>incarnata</i> f. <i>alba</i> Waterf.,FORM,Passifloraceae,2378,Passiflora,2874172,Passiflora incarnata,2874218,88,EXACT
Sideroxylon lanuginosum rigidum,2887071,Sideroxylon lanuginosum rigidum,<i>Sideroxylon</i> <i>lanuginosum</i> subsp. <i>rigidum</i> (A.Gray) T.D.Penn.,SUBSPECIES,Sapotaceae,8802,Sideroxylon,2886817,Sideroxylon lanuginosum,2887069,85,EXACT
Amelanchier amabilis,3023845,Amelanchier amabilis,<i>Amelanchier</i> <i>amabilis</i> Wiegand,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier sanguinea,3023840,100,EXACT
Phlox pilosa sangamonensis,4056624,Phlox pilosa sangamonensis,<i>Phlox</i> <i>pilosa</i> subsp. <i>sangamonensis</i> D.A.Levin & D.M.Sm.,SUBSPECIES,Polemoniaceae,6648,Phlox,2927698,Phlox pilosa,2927734,88,EXACT
Trillium albidum albidum,8209586,Trillium albidum albidum,<i>Trillium</i> <i>albidum</i> subsp. <i>albidum</i>,SUBSPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium albidum,2742259,88,EXACT
Crataegus tanuphylla,3015010,Crataegus tanuphylla,<i>Crataegus</i> <i>tanuphylla</i> Sarg.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus tanuphylla,3015010,100,EXACT
Clinopodium mimuloides,2926928,Clinopodium mimuloides,<i>Clinopodium</i> <i>mimuloides</i> (Benth.) Kuntze,SPECIES,Lamiaceae,2497,Clinopodium,2926907,Clinopodium mimuloides,2926928,100,EXACT
Quercus × heterophylla,2879971,Quercus heterophylla,<i>Quercus</i> × <i>heterophylla</i> F.Michx.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus heterophylla,2879971,99,EXACT
Rubus tricolor,2989222,Rubus tricolor,<i>Rubus</i> <i>tricolor</i> Focke,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus tricolor,2989222,99,EXACT
Persicaria amphibia stipulacea,4036983,Persicaria amphibia stipulacea,<i>Persicaria</i> <i>amphibia</i> var. <i>stipulacea</i> (N.Coleman) H.Hara,VARIETY,Polygonaceae,2416,Persicaria,6390748,Persicaria amphibia,6391648,88,EXACT
Commelina erecta angustifolia,2764395,Commelina erecta angustifolia,"<i>Commelina</i> <i>erecta</i> var. <i>angustifolia</i> Alph.Wood, 1861",VARIETY,Commelinaceae,2763195,Commelina,2763939,Commelina erecta,2764389,85,EXACT
Polygonatum biflorum biflorum,4270343,Polygonatum biflorum biflorum,<i>Polygonatum</i> <i>biflorum</i> var. <i>biflorum</i>,VARIETY,Asparagaceae,7683,Polygonatum,2769995,Polygonatum biflorum,2770039,84,EXACT
Ceanothus gloriosus,3039305,Ceanothus gloriosus,<i>Ceanothus</i> <i>gloriosus</i> Howell,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus gloriosus,3039305,100,EXACT
Viola incognita,6397175,Viola incognita,<i>Viola</i> <i>incognita</i> Brainerd,SPECIES,Violaceae,6631,Viola,2874237,Viola incognita,6397175,100,EXACT
Angelica dentata,5371785,Angelica dentata,<i>Angelica</i> <i>dentata</i> (Chapm.) J.M.Coult. & Rose,SPECIES,Apiaceae,6720,Angelica,3034560,Angelica venenosa,5371819,100,EXACT
Allium sharsmithiae,2856376,Allium sharsmithiae,<i>Allium</i> <i>sharsmithiae</i> (Ownbey & Aase ex Traub) McNeal,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium sharsmithiae,2856376,99,EXACT
Physalis hederifolia palmeri,7422372,Physalis hederifolia palmeri,<i>Physalis</i> <i>hederifolia</i> var. <i>palmeri</i> (A.Gray) C.L.Hitchc.,VARIETY,Solanaceae,7717,Physalis,2928907,Physalis hederifolia,5341807,87,EXACT
Rubus satis,2994785,Rubus satis,<i>Rubus</i> <i>satis</i> L.H.Bailey,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus ithacanus,2994784,100,EXACT
Quercus rubra rubra,7968447,Quercus rubra rubra,<i>Quercus</i> <i>rubra</i> var. <i>rubra</i>,VARIETY,Fagaceae,4689,Quercus,2877951,Quercus rubra,2880539,88,EXACT
Amelanchier × lamarckii,3024109,Amelanchier lamarckii,<i>Amelanchier</i> × <i>lamarckii</i> F.G.Schroed.,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier lamarckii,3024109,100,EXACT
Quercus rubra ambigua,2880559,Quercus rubra ambigua,"<i>Quercus</i> <i>rubra</i> var. <i>ambigua</i> Houba, 1887",VARIETY,Fagaceae,4689,Quercus,2877951,Quercus rubra,2880539,85,EXACT
Cirsium serrulatum,8046394,Cirsium serrulatum,"<i>Cirsium</i> <i>serrulatum</i> M.Bieb., 1819",SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium serrulatum,8046394,99,EXACT
Viola lanaiensis,5331187,Viola lanaiensis,<i>Viola</i> <i>lanaiensis</i> W.Becker,SPECIES,Violaceae,6631,Viola,2874237,Viola lanaiensis,5331187,100,EXACT
Oxalis oregana,8017574,Oxalis oregana,<i>Oxalis</i> <i>oregana</i> Nutt. ex Torr. & A.Gray,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis oregana,8017574,99,EXACT
Yucca filamentosa,2775561,Yucca filamentosa,<i>Yucca</i> <i>filamentosa</i> L.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca filamentosa,2775561,99,EXACT
Pinus strobiformis,5285004,Pinus strobiformis,<i>Pinus</i> <i>strobiformis</i> Engelm.,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus strobiformis,5285004,100,EXACT
Allium nevii,2855922,Allium nevii,<i>Allium</i> <i>nevii</i> S.Watson,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium nevii,2855922,100,EXACT
Crataegus pruinosa,7790552,Crataegus pruinosa,<i>Crataegus</i> <i>pruinosa</i> H.L.Wendl.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus pruinosa,7790552,99,EXACT
Cirsium brevifolium,3113356,Cirsium brevifolium,<i>Cirsium</i> <i>brevifolium</i> Nutt.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium brevifolium,3113356,100,EXACT
Allium cristophii,2856780,Allium cristophii,<i>Allium</i> <i>cristophii</i> Trautv.,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium cristophii,2856780,100,EXACT
Rubus ulmifolius anoplothyrsus,9524237,Rubus ulmifolius anoplothyrsus,<i>Rubus</i> <i>ulmifolius</i> var. <i>anoplothyrsus</i> Sudre,VARIETY,Rosaceae,5015,Rubus,2988638,Rubus ulmifolius,2996929,88,EXACT
Tragopogon mirus,5386951,Tragopogon mirus,<i>Tragopogon</i> × <i>mirus</i> Ownbey,SPECIES,Asteraceae,3065,Tragopogon,3092408,Tragopogon mirus,5386951,100,EXACT
Oxalis exilis,3626311,Oxalis exilis,<i>Oxalis</i> <i>exilis</i> A.Cunn.,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis exilis,3626311,100,EXACT
