searchedName,usageKey,canonicalName,formattedName,rank,family,family_key,genus,genus_key,species,species_key,confidence,matchType
Uvularia grandiflorum,2740309,Uvularia,<i>Uvularia</i> L.,GENUS,Colchicaceae,7697,Uvularia,2740309,,,93,HIGHERRANK
Polygonatum biflorum,2770039,Polygonatum biflorum,<i>Polygonatum</i> <i>biflorum</i> (Walter) Elliott,SPECIES,Asparagaceae,7683,Polygonatum,2769995,Polygonatum biflorum,2770039,100,EXACT
Maianthemum racemosum,2769457,Maianthemum racemosum,<i>Maianthemum</i> <i>racemosum</i> (L.) Link,SPECIES,Asparagaceae,7683,Maianthemum,9608430,Maianthemum racemosum,2769457,100,EXACT
Chenopodium,9708769,Chenopodium,<i>Chenopodium</i> sp. Bontei Aell.,SPECIES,Amaranthaceae,3064,Chenopodium,3083823,Chenopodium,9708769,97,HIGHERRANK
Impatiens capensis,2891774,Impatiens capensis,<i>Impatiens</i> <i>capensis</i> Meerb.,SPECIES,Balsaminaceae,6699,Impatiens,2891766,Impatiens capensis,2891774,99,EXACT
Impatiens pallida,2891767,Impatiens pallida,<i>Impatiens</i> <i>pallida</i> Nutt.,SPECIES,Balsaminaceae,6699,Impatiens,2891766,Impatiens pallida,2891767,100,EXACT
Helianthus annuus,9206251,Helianthus annuus,<i>Helianthus</i> <i>annuus</i> L.,SPECIES,Asteraceae,3065,Helianthus,3119134,Helianthus annuus,9206251,100,EXACT
Abutilon theophrasti,3152614,Abutilon theophrasti,<i>Abutilon</i> <i>theophrasti</i> Medik.,SPECIES,Malvaceae,6685,Abutilon,3152599,Abutilon theophrasti,3152614,100,EXACT
Sida spinosa,5406741,Sida spinosa,<i>Sida</i> <i>spinosa</i> L.,SPECIES,Malvaceae,6685,Sida,3152100,Sida spinosa,5406741,99,EXACT
Solanum nigrum,9150405,Solanum nigrum,<i>Solanum</i> <i>nigrum</i> L.,SPECIES,Solanaceae,7717,Solanum,2928997,Solanum nigrum,9150405,99,EXACT
Physalis,2928907,Physalis,<i>Physalis</i> L.,GENUS,Solanaceae,7717,Physalis,2928907,,,80,HIGHERRANK
Physalis heterophylla,5341783,Physalis heterophylla,<i>Physalis</i> <i>heterophylla</i> Nees,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis heterophylla,5341783,99,EXACT
Laportea canadensis,2984463,Laportea canadensis,<i>Laportea</i> <i>canadensis</i> (L.) Wedd.,SPECIES,Urticaceae,6639,Laportea,2984461,Laportea canadensis,2984463,99,EXACT
Artemisia serrata,3121361,Artemisia serrata,<i>Artemisia</i> <i>serrata</i> Nutt.,SPECIES,Asteraceae,3065,Artemisia,3120641,Artemisia serrata,3121361,100,EXACT
Solidago canadensis,5389029,Solidago canadensis,<i>Solidago</i> <i>canadensis</i> L.,SPECIES,Asteraceae,3065,Solidago,5388868,Solidago canadensis,5389029,100,EXACT
Penthorum sedoides,2985709,Penthorum sedoides,<i>Penthorum</i> <i>sedoides</i> L.,SPECIES,Penthoraceae,4256025,Penthorum,2985708,Penthorum sedoides,2985709,100,EXACT
Hylotelephium telephium,2985865,Hylotelephium telephium,<i>Hylotelephium</i> <i>telephium</i> (L.) H.Ohba,SPECIES,Crassulaceae,2406,Hylotelephium,2985862,Hylotelephium telephium,2985865,100,EXACT
Sedum roseum,8408721,Sedum roseum,<i>Sedum</i> <i>roseum</i> Steven,SPECIES,Crassulaceae,2406,Phedimus,4200460,Phedimus stevenianus,4201591,100,EXACT
Oenothera grandiflora,8106009,Oenothera grandiflora,<i>Oenothera</i> <i>grandiflora</i> L'Her.,SPECIES,Onagraceae,2430,Oenothera,3188799,Oenothera grandiflora,8106009,99,EXACT
Campanula divaricata,5410780,Campanula divaricata,<i>Campanula</i> <i>divaricata</i> Michx.,SPECIES,Campanulaceae,8801,Campanula,3161935,Campanula divaricata,5410780,100,EXACT
Artemisia dracunculus,3121581,Artemisia dracunculus,<i>Artemisia</i> <i>dracunculus</i> L.,SPECIES,Asteraceae,3065,Artemisia,3120641,Artemisia dracunculus,3121581,99,EXACT
Mugwort vulgaris,6,Plantae,<i>Plantae</i>,KINGDOM,,,,,,,99,HIGHERRANK
Castilleja sessiflora,3170616,Castilleja sessiliflora,<i>Castilleja</i> <i>sessiliflora</i> Pursh,SPECIES,Orobanchaceae,6651,Castilleja,3170565,Castilleja sessiliflora,3170616,95,VARIANT
Hydrocotyle americana,3034603,Hydrocotyle americana,<i>Hydrocotyle</i> <i>americana</i> L.,SPECIES,Araliaceae,8800,Hydrocotyle,3034601,Hydrocotyle americana,3034603,99,EXACT
Cnidoscolus texanum,3073704,Cnidoscolus texanus,<i>Cnidoscolus</i> <i>texanus</i> (Müll.Arg.) Small,SPECIES,Euphorbiaceae,4691,Cnidoscolus,3073435,Cnidoscolus texanus,3073704,98,VARIANT
Cnidoscolus stimulosus,3073687,Cnidoscolus stimulosus,<i>Cnidoscolus</i> <i>stimulosus</i> (Michx.) Engelm. & A.Gray,SPECIES,Euphorbiaceae,4691,Cnidoscolus,3073435,Cnidoscolus stimulosus,3073687,100,EXACT
Hibiscus aculeatus,3152544,Hibiscus aculeatus,<i>Hibiscus</i> <i>aculeatus</i> Walter,SPECIES,Malvaceae,6685,Hibiscus,3152542,Hibiscus aculeatus,3152544,99,EXACT
Hibiscus coccineus,3152566,Hibiscus coccineus,<i>Hibiscus</i> <i>coccineus</i> (Medik.) Walter,SPECIES,Malvaceae,6685,Hibiscus,3152542,Hibiscus coccineus,3152566,100,EXACT
Modiola caroliniana,8338793,Modiola caroliniana,<i>Modiola</i> <i>caroliniana</i> (L.) G.Don,SPECIES,Malvaceae,6685,Modiola,3152522,Modiola caroliniana,8338793,99,EXACT
Hibiscus moscheutos,3152596,Hibiscus moscheutos,<i>Hibiscus</i> <i>moscheutos</i> L.,SPECIES,Malvaceae,6685,Hibiscus,3152542,Hibiscus moscheutos,3152596,100,EXACT
Hibiscus laevis,3152576,Hibiscus laevis,<i>Hibiscus</i> <i>laevis</i> All.,SPECIES,Malvaceae,6685,Hibiscus,3152542,Hibiscus laevis,3152576,99,EXACT
Malvaviscus arboreus,3152775,Malvaviscus arboreus,<i>Malvaviscus</i> <i>arboreus</i> Cav.,SPECIES,Malvaceae,6685,Malvaviscus,3152774,Malvaviscus arboreus,3152775,100,EXACT
Kosteletzkya pentacarpos,4939647,Kosteletzkya pentacarpos,<i>Kosteletzkya</i> <i>pentacarpos</i> (L.) Ledeb.,SPECIES,Malvaceae,6685,Kosteletzkya,10681930,Kosteletzkya pentacarpos,4939647,100,EXACT
Althaea officinalis,3152520,Althaea officinalis,<i>Althaea</i> <i>officinalis</i> L.,SPECIES,Malvaceae,6685,Althaea,3152518,Althaea officinalis,3152520,100,EXACT
Xanthium strumarium,3089154,Xanthium strumarium,<i>Xanthium</i> <i>strumarium</i> L.,SPECIES,Asteraceae,3065,Xanthium,3089139,Xanthium strumarium,3089154,99,EXACT
Cakile edentula,3048882,Cakile edentula,<i>Cakile</i> <i>edentula</i> (Bigelow) Hook.,SPECIES,Brassicaceae,3112,Cakile,3048827,Cakile edentula,3048882,99,EXACT
Cycloloma atriplicifolium,3083565,Cycloloma atriplicifolium,<i>Cycloloma</i> <i>atriplicifolium</i> (Spreng.) J.M.Coult.,SPECIES,Amaranthaceae,3064,Dysphania,3083582,Dysphania atriplicifolia,11715681,100,EXACT
Chenopodium ambrosioides,3064,Amaranthaceae,<i>Amaranthaceae</i>,FAMILY,Amaranthaceae,3064,,,,,99,HIGHERRANK
Chenopodium hybridum,3083901,Chenopodium hybridum,<i>Chenopodium</i> <i>hybridum</i> L.,SPECIES,Amaranthaceae,3064,Chenopodiastrum,7578202,Chenopodiastrum hybridum,7551162,99,EXACT
Oenothera speciosa,3188859,Oenothera speciosa,<i>Oenothera</i> <i>speciosa</i> Nutt.,SPECIES,Onagraceae,2430,Oenothera,3188799,Oenothera speciosa,3188859,100,EXACT
Cirsium arvense,3113414,Cirsium arvense,<i>Cirsium</i> <i>arvense</i> (L.) Scop.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium arvense,3113414,100,EXACT
Erechtites hieracifolia,7852981,Erechtites hieracifolia,<i>Erechtites</i> <i>hieracifolia</i> (L.) Raf.,SPECIES,Asteraceae,3065,Erechtites,3132453,Erechtites hieraciifolius,3132457,99,EXACT
Sphaeralcea coccinea,3152438,Sphaeralcea coccinea,<i>Sphaeralcea</i> <i>coccinea</i> (Nutt.) Rydb.,SPECIES,Malvaceae,6685,Sphaeralcea,7412190,Sphaeralcea coccinea,3152438,100,EXACT
Hibiscus trionum,3152560,Hibiscus trionum,<i>Hibiscus</i> <i>trionum</i> L.,SPECIES,Malvaceae,6685,Hibiscus,3152542,Hibiscus trionum,3152560,100,EXACT
Oxalis,2891642,Oxalis,<i>Oxalis</i> L.,GENUS,Oxalidaceae,6697,Oxalis,2891642,,,80,HIGHERRANK
Cleome serrulata,3845332,Cleomaceae,<i>Cleomaceae</i>,FAMILY,Cleomaceae,3845332,,,,,99,HIGHERRANK
Floerkia hotproserpinacoides,6,Plantae,<i>Plantae</i>,KINGDOM,,,,,,,99,HIGHERRANK
Melilotus albus,2971095,Melilotus albus,<i>Melilotus</i> <i>albus</i> Medik.,SPECIES,Fabaceae,5386,Melilotus,4924408,Melilotus albus,2971095,99,EXACT
Melilotus officinalis,8193111,Melilotus officinalis,<i>Melilotus</i> <i>officinalis</i> (L.) Lam.,SPECIES,Fabaceae,5386,Melilotus,4924408,Melilotus officinalis,8193111,99,EXACT
Desmodium glutinosum,2967416,Desmodium glutinosum,<i>Desmodium</i> <i>glutinosum</i> (Muhl. ex Willd.) Alph.Wood,SPECIES,Fabaceae,5386,Hylodesmum,9523730,Hylodesmum glutinosum,3913203,99,EXACT
Glycirrhiza lepidota,2965778,Glycyrrhiza lepidota,<i>Glycyrrhiza</i> <i>lepidota</i> Pursh,SPECIES,Fabaceae,5386,Glycyrrhiza,2965731,Glycyrrhiza lepidota,2965778,86,VARIANT
Dalea candida,5353279,Dalea candida,<i>Dalea</i> <i>candida</i> Willd.,SPECIES,Fabaceae,5386,Dalea,2954771,Dalea candida,5353279,100,EXACT
Dalea purpurea,5353342,Dalea purpurea,<i>Dalea</i> <i>purpurea</i> Vent.,SPECIES,Fabaceae,5386,Dalea,2954771,Dalea purpurea,5353342,100,EXACT
Hedysarum alpinum,2949263,Hedysarum alpinum,<i>Hedysarum</i> <i>alpinum</i> L.,SPECIES,Fabaceae,5386,Hedysarum,2960767,Hedysarum alpinum,2949263,99,EXACT
Astragalus crassicarpus,5343637,Astragalus crassicarpus,<i>Astragalus</i> <i>crassicarpus</i> Nutt.,SPECIES,Fabaceae,5386,Astragalus,2933951,Astragalus crassicarpus,5343637,99,EXACT
Pediomelum esculentum,2944105,Pediomelum esculentum,<i>Pediomelum</i> <i>esculentum</i> (Pursh) Rydb.,SPECIES,Fabaceae,5386,Pediomelum,2959963,Pediomelum esculentum,2944105,100,EXACT
Cannabis sativa,5361880,Cannabis sativa,<i>Cannabis</i> <i>sativa</i> L.,SPECIES,Cannabaceae,2384,Cannabis,2984538,Cannabis sativa,5361880,100,EXACT
Aralia racemosa,3036958,Aralia racemosa,<i>Aralia</i> <i>racemosa</i> L.,SPECIES,Araliaceae,8800,Aralia,3036858,Aralia racemosa,3036958,100,EXACT
Pediomelum cuspidatum,2944165,Pediomelum cuspidatum,<i>Pediomelum</i> <i>cuspidatum</i> (Pursh) Rydb.,SPECIES,Fabaceae,5386,Pediomelum,2959963,Pediomelum cuspidatum,2944165,100,EXACT
Aralia hispida,3037033,Aralia hispida,<i>Aralia</i> <i>hispida</i> Vent.,SPECIES,Araliaceae,8800,Aralia,3036858,Aralia hispida,3037033,99,EXACT
Carya illinoinensis,3054289,Carya illinoinensis,<i>Carya</i> <i>illinoinensis</i> (Wangenh.) K.Koch,SPECIES,Juglandaceae,2499,Carya,3054287,Carya illinoinensis,3054289,100,EXACT
Carya aquatica,8246850,Carya aquatica,<i>Carya</i> <i>aquatica</i> (F.Michx.) Nutt.,SPECIES,Juglandaceae,2499,Carya,3054287,Carya aquatica,8246850,99,EXACT
Carya cordiformis,3054299,Carya cordiformis,<i>Carya</i> <i>cordiformis</i> (Wangenh.) K.Koch,SPECIES,Juglandaceae,2499,Carya,3054287,Carya cordiformis,3054299,99,EXACT
Carya ovata,3054296,Carya ovata,<i>Carya</i> <i>ovata</i> (Mill.) K.Koch,SPECIES,Juglandaceae,2499,Carya,3054287,Carya ovata,3054296,99,EXACT
Carya tomentosa,3054304,Carya tomentosa,<i>Carya</i> <i>tomentosa</i> (Lam.) Nutt.,SPECIES,Juglandaceae,2499,Carya,3054287,Carya alba,3054302,100,EXACT
Carya texana,3054314,Carya texana,<i>Carya</i> <i>texana</i> Buckley,SPECIES,Juglandaceae,2499,Carya,3054287,Carya texana,3054314,99,EXACT
Quercus nigra,2879328,Quercus nigra,<i>Quercus</i> <i>nigra</i> L.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus nigra,2879328,99,EXACT
Quercus imbricaria,2881106,Quercus imbricaria,<i>Quercus</i> <i>imbricaria</i> Michx.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus imbricaria,2881106,99,EXACT
Persea borbonia,3034048,Persea borbonia,<i>Persea</i> <i>borbonia</i> (L.) Spreng.,SPECIES,Lauraceae,6688,Persea,3034041,Persea borbonia,3034048,99,EXACT
Persea palustris,3034052,Persea palustris,<i>Persea</i> <i>palustris</i> (Raf.) Sarg.,SPECIES,Lauraceae,6688,Persea,3034041,Persea palustris,3034052,100,EXACT
Crataegus aestivalis,3013483,Crataegus aestivalis,<i>Crataegus</i> <i>aestivalis</i> (Walter) Torr. & A.Gray,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus aestivalis,3013483,99,EXACT
Prunus pumilia,3020593,Prunus pumilio,<i>Prunus</i> <i>pumilio</i> Batsch,SPECIES,Rosaceae,5015,Prunus,3020559,Prunus glandulosa,3022160,97,VARIANT
Prunus susquehanae,3853672,Prunus susquehanae,<i>Prunus</i> <i>susquehanae</i> Willd.,SPECIES,Rosaceae,5015,Prunus,3020559,Prunus susquehanae,3853672,100,EXACT
Ceanothus,3039297,Ceanothus,<i>Ceanothus</i> L.,GENUS,Rhamnaceae,2407,Ceanothus,3039297,,,80,HIGHERRANK
Ceanothus americanus,3039318,Ceanothus americanus,<i>Ceanothus</i> <i>americanus</i> L.,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus americanus,3039318,99,EXACT
Ceanothus herbaceus,3039322,Ceanothus herbaceus,<i>Ceanothus</i> <i>herbaceus</i> Raf.,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus herbaceus,3039322,100,EXACT
Allium tricoccum,2856301,Allium tricoccum,<i>Allium</i> <i>tricoccum</i> Aiton,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium tricoccum,2856301,99,EXACT
Allium burdickii,2857170,Allium burdickii,<i>Allium</i> <i>burdickii</i> (Hanes) A.G.Jones,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium tricoccum,2856301,100,EXACT
Lathyrus palustris,5356412,Lathyrus palustris,<i>Lathyrus</i> <i>palustris</i> L.,SPECIES,Fabaceae,5386,Lathyrus,10356062,Lathyrus palustris,5356412,99,EXACT
Lathyrus venosus,5356511,Lathyrus venosus,<i>Lathyrus</i> <i>venosus</i> Muhl. ex Willd.,SPECIES,Fabaceae,5386,Lathyrus,10356062,Lathyrus venosus,5356511,99,EXACT
